,Channel Title,Channel Username,ID,Message,Date,Media Path
1084,Dubai in Addis,@dubaiinaddis1,30244,"ከላይ ፈር ውስጡ ኮተን ሮምፐር
ከ አራስ- 1 አመት 
1700 ብር 
0913870090

@KiDu_W",2024-07-17 14:18:54+00:00,photos\@dubaiinaddis1_30244.jpg
1086,Dubai in Addis,@dubaiinaddis1,30242,"ከላይ ፈር ውስጡ ኮተን ሮምፐር
ከ አራስ- 1 አመት 
1700 ብር 
0913870090

@KiDu_W",2024-07-17 14:16:50+00:00,photos\@dubaiinaddis1_30242.jpg
1088,Dubai in Addis,@dubaiinaddis1,30240,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-07-17 06:35:19+00:00,photos\@dubaiinaddis1_30240.jpg
1089,Dubai in Addis,@dubaiinaddis1,30239,"ቆንጆ  ስጦታ ለአራስ ወዳጅዎ
1100  ብር
0913870090

@KiDu_W",2024-07-16 15:16:44+00:00,photos\@dubaiinaddis1_30239.jpg
1091,Dubai in Addis,@dubaiinaddis1,30237,"ቆንጆ  ስጦታ ለአራስ ወዳጅዎ
1100 ብር
0913870090

@KiDu_W",2024-07-16 15:15:51+00:00,photos\@dubaiinaddis1_30237.jpg
1093,Dubai in Addis,@dubaiinaddis1,30235,"ቆንጆ  ስጦታ ለአራስ ወዳጅዎ
1250 ብር
0913870090

@KiDu_W",2024-07-16 15:15:08+00:00,photos\@dubaiinaddis1_30235.jpg
1095,Dubai in Addis,@dubaiinaddis1,30233,"ቆንጆ  ስጦታ ለአራስ ወዳጅዎ
1250 ብር
0913870090

@KiDu_W",2024-07-16 15:14:18+00:00,photos\@dubaiinaddis1_30233.jpg
1097,Dubai in Addis,@dubaiinaddis1,30231,"ኮፍያ , የለሀጭ እና ካልሲ
ለስጦታም ሆነ ለራስዎ 
650 ብር 
0913870090

@KiDu_W",2024-07-16 15:00:57+00:00,photos\@dubaiinaddis1_30231.jpg
1098,Dubai in Addis,@dubaiinaddis1,30230,"3 ፍሬ  ጀምሱት
ከ3-6  ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:48:58+00:00,photos\@dubaiinaddis1_30230.jpg
1099,Dubai in Addis,@dubaiinaddis1,30229,"3 ፍሬ  ጀምሱት
ከ12-18 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:42:23+00:00,photos\@dubaiinaddis1_30229.jpg
1100,Dubai in Addis,@dubaiinaddis1,30228,"3 ፍሬ  ጀምሱት
ከ6-9 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:32:19+00:00,photos\@dubaiinaddis1_30228.jpg
1101,Dubai in Addis,@dubaiinaddis1,30227,"3 ፍሬ  ጀምሱት
ከ3-6  ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:29:52+00:00,photos\@dubaiinaddis1_30227.jpg
1102,Dubai in Addis,@dubaiinaddis1,30226,"3 ፍሬ  ጀምሱት
ከ6-9 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:25:59+00:00,photos\@dubaiinaddis1_30226.jpg
1103,Dubai in Addis,@dubaiinaddis1,30225,"3 ፍሬ  ጀምሱት
ከ3-6  ወር
2200 ብር

0913870090

@KiDu_W",2024-07-16 14:22:13+00:00,photos\@dubaiinaddis1_30225.jpg
1104,Dubai in Addis,@dubaiinaddis1,30224,"ወፍራም እና ኳሊቲ ለብርድ የሚሆን
ከ0-2 አመት
ካልሲው ለብቻው መደረግ ይችላል
1500 ብር
0913870090

@KiDu_W",2024-07-15 15:10:10+00:00,photos\@dubaiinaddis1_30224.jpg
1105,Dubai in Addis,@dubaiinaddis1,30223,"ስከርቭ እና ኮፍያ
550 ብር
0913870090

@KiDu_W",2024-07-15 14:59:29+00:00,photos\@dubaiinaddis1_30223.jpg
1108,Dubai in Addis,@dubaiinaddis1,30220,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3300  ብር
0913870090

@KiDu_W",2024-07-15 07:17:47+00:00,photos\@dubaiinaddis1_30220.jpg
1110,Dubai in Addis,@dubaiinaddis1,30218,"ከላይ ፈር ውስጡ ኮተን ሮምፐር
ከ አራስ- 1 አመት 
1600 ብር 
0913870090

@KiDu_W",2024-07-14 15:48:29+00:00,photos\@dubaiinaddis1_30218.jpg
1116,Dubai in Addis,@dubaiinaddis1,30212,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:17:00+00:00,photos\@dubaiinaddis1_30212.jpg
1118,Dubai in Addis,@dubaiinaddis1,30210,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:16:40+00:00,photos\@dubaiinaddis1_30210.jpg
1120,Dubai in Addis,@dubaiinaddis1,30208,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:16:29+00:00,photos\@dubaiinaddis1_30208.jpg
1122,Dubai in Addis,@dubaiinaddis1,30206,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:16:08+00:00,photos\@dubaiinaddis1_30206.jpg
1124,Dubai in Addis,@dubaiinaddis1,30204,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:13:50+00:00,photos\@dubaiinaddis1_30204.jpg
1126,Dubai in Addis,@dubaiinaddis1,30202,"ኳሊቲ የጀማሪ ቦርሳ 
1500 ብር
0913870090

@KiDu_W",2024-07-13 17:13:21+00:00,photos\@dubaiinaddis1_30202.jpg
1127,Dubai in Addis,@dubaiinaddis1,30201,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-13 16:57:40+00:00,photos\@dubaiinaddis1_30201.jpg
1128,Dubai in Addis,@dubaiinaddis1,30200,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-13 16:57:26+00:00,photos\@dubaiinaddis1_30200.jpg
1129,Dubai in Addis,@dubaiinaddis1,30199,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-13 16:57:15+00:00,photos\@dubaiinaddis1_30199.jpg
1130,Dubai in Addis,@dubaiinaddis1,30198,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-13 16:57:02+00:00,photos\@dubaiinaddis1_30198.jpg
1131,Dubai in Addis,@dubaiinaddis1,30197,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-13 16:56:52+00:00,photos\@dubaiinaddis1_30197.jpg
1136,Dubai in Addis,@dubaiinaddis1,30192,"5 ፍሬ ቢብስ( የለሀጭ)
700 ብር 
0913870090

@KiDu_W",2024-07-11 15:33:54+00:00,photos\@dubaiinaddis1_30192.jpg
1141,Dubai in Addis,@dubaiinaddis1,30187,"5 ፍሬ ቢብስ( የለሀጭ)
700 ብር 
0913870090

@KiDu_W",2024-07-11 15:32:19+00:00,photos\@dubaiinaddis1_30187.jpg
1142,Dubai in Addis,@dubaiinaddis1,30186,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-07-11 15:00:12+00:00,photos\@dubaiinaddis1_30186.jpg
1144,Dubai in Addis,@dubaiinaddis1,30184,"LONDONY 
3 ፒስ
ኮፍያ , የዳይፐር ቲሸርት እና ሱሪ 
ለስጦታም ሆነ ለራስዎ 
ከ3 -6 ወር
1250 ብር
0913870090

@KiDu_W",2024-07-11 14:54:01+00:00,photos\@dubaiinaddis1_30184.jpg
1145,Dubai in Addis,@dubaiinaddis1,30183,"Mother’s choice 
2 ፒስ
ለስጦታም ሆነ ለራስዎ 
ከ አራስ-6 ወር
1250 ብር
0913870090

@KiDu_W",2024-07-11 14:50:07+00:00,photos\@dubaiinaddis1_30183.jpg
1146,Dubai in Addis,@dubaiinaddis1,30182,"Mother’s choice 
2 ፒስ
ለስጦታም ሆነ ለራስዎ 
ከ አራስ-6 ወር
1250 ብር
0913870090

@KiDu_W",2024-07-11 14:48:46+00:00,photos\@dubaiinaddis1_30182.jpg
1147,Dubai in Addis,@dubaiinaddis1,30181,"Mother’s choice 
2 ፒስ
ለስጦታም ሆነ ለራስዎ 
ከ አራስ-6 ወር
1250 ብር
0913870090

@KiDu_W",2024-07-11 14:47:41+00:00,photos\@dubaiinaddis1_30181.jpg
1148,Dubai in Addis,@dubaiinaddis1,30180,"Mother’s choice 
2 ፒስ
ለስጦታም ሆነ ለራስዎ 
ከ አራስ-6 ወር
1250 ብር
0913870090

@KiDu_W",2024-07-11 14:44:41+00:00,photos\@dubaiinaddis1_30180.jpg
1149,Dubai in Addis,@dubaiinaddis1,30179,"ከ6 ወር-3 አመት 
800 ብር
0913870090

@KiDu_W",2024-07-11 09:20:39+00:00,photos\@dubaiinaddis1_30179.jpg
1153,Dubai in Addis,@dubaiinaddis1,30175,"ከ6 ወር-3 አመት 
750 ብር
0913870090

@KiDu_W",2024-07-11 09:06:07+00:00,photos\@dubaiinaddis1_30175.jpg
1154,Dubai in Addis,@dubaiinaddis1,30174,"ከ6 ወር-3 አመት 
750 ብር
0913870090

@KiDu_W",2024-07-11 09:04:57+00:00,photos\@dubaiinaddis1_30174.jpg
1155,Dubai in Addis,@dubaiinaddis1,30173,"ከ6 ወር-3 አመት 
750 ብር
0913870090

@KiDu_W",2024-07-11 09:03:42+00:00,photos\@dubaiinaddis1_30173.jpg
1156,Dubai in Addis,@dubaiinaddis1,30172,"ከ6 ወር-3 አመት 
750 ብር
0913870090

@KiDu_W",2024-07-11 08:49:03+00:00,photos\@dubaiinaddis1_30172.jpg
1158,Dubai in Addis,@dubaiinaddis1,30170,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-07-11 08:14:56+00:00,photos\@dubaiinaddis1_30170.jpg
1160,Dubai in Addis,@dubaiinaddis1,30168,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-07-11 08:14:46+00:00,photos\@dubaiinaddis1_30168.jpg
1162,Dubai in Addis,@dubaiinaddis1,30166,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-07-11 08:14:36+00:00,photos\@dubaiinaddis1_30166.jpg
1163,Dubai in Addis,@dubaiinaddis1,30165,"8 ፍሬ (1 እሽግ) መጠራረጊያ
350 ብር
0913870090

@KiDu_W",2024-07-10 11:38:26+00:00,photos\@dubaiinaddis1_30165.jpg
1168,Dubai in Addis,@dubaiinaddis1,30160,"በድጋሚ  ገብተዋል 
ትልቅ ሳይዝ  ዘመናዊ  ማዘር ባግ
ሳይዙን መጨመርም መቀነስም የሚቻል 
1500 ብር
0913870090

@KiDu_W",2024-07-09 16:18:13+00:00,photos\@dubaiinaddis1_30160.jpg
1169,Dubai in Addis,@dubaiinaddis1,30159,"4 ፒስ ለክርስትና  የሚሆን ነጭ ልብስ
1600   ብር 
0913870090

@KiDu_W",2024-07-09 15:59:30+00:00,photos\@dubaiinaddis1_30159.jpg
1171,Dubai in Addis,@dubaiinaddis1,30157,"6 ፒስ ለክርስትና  የሚሆን ነጭ ልብስ
1600 ብር 
0913870090

@KiDu_W",2024-07-09 15:44:45+00:00,photos\@dubaiinaddis1_30157.jpg
1172,Dubai in Addis,@dubaiinaddis1,30156,"6 ፒስ ለክርስትና  የሚሆን ነጭ ልብስ
1600 ብር 
0913870090

@KiDu_W",2024-07-09 15:40:21+00:00,photos\@dubaiinaddis1_30156.jpg
1174,Dubai in Addis,@dubaiinaddis1,30154,"ኳሊቲ 4 ፒስ
የዳይፐር ቲሸርት , ኮፍያ , ጓንት እና ካልሲ
ከ 0-3 ወር
750 ብር 
0913870090

@KiDu_W",2024-07-09 10:21:53+00:00,photos\@dubaiinaddis1_30154.jpg
1175,Dubai in Addis,@dubaiinaddis1,30153,"ኳሊቲ 4 ፒስ
የዳይፐር ቲሸርት , ኮፍያ , ጓንት እና ካልሲ
ከ 0-3 ወር
750 ብር 
0913870090

@KiDu_W",2024-07-09 08:17:00+00:00,photos\@dubaiinaddis1_30153.jpg
1176,Dubai in Addis,@dubaiinaddis1,30152,"ኳሊቲ 4 ፒስ
የዳይፐር ቲሸርት , ኮፍያ , ጓንት እና ካልሲ
ከ 0-3 ወር
750 ብር 
0913870090

@KiDu_W",2024-07-09 08:13:43+00:00,photos\@dubaiinaddis1_30152.jpg
1177,Dubai in Addis,@dubaiinaddis1,30151,"ኳሊቲ 4 ፒስ
የዳይፐር ቲሸርት , ኮፍያ , ጓንት እና ካልሲ
ከ 0-3 ወር
750 ብር 
0913870090

@KiDu_W",2024-07-09 08:10:26+00:00,photos\@dubaiinaddis1_30151.jpg
1178,Dubai in Addis,@dubaiinaddis1,30150,"ኳሊቲ 4 ፒስ
የዳይፐር ቲሸርት , ኮፍያ , ጓንት እና ካልሲ
ከ 0-3 ወር
750 ብር 
0913870090

@KiDu_W",2024-07-09 08:10:06+00:00,photos\@dubaiinaddis1_30150.jpg
1179,Dubai in Addis,@dubaiinaddis1,30149,"100 % ኮተን 2 ፍሬ  ኮፍያ እና 2 ፍሬ  ጓንት
ከ 0-6 ወር
650 ብር
0913870090

@KiDu_W",2024-07-08 17:19:38+00:00,photos\@dubaiinaddis1_30149.jpg
1180,Dubai in Addis,@dubaiinaddis1,30148,"የልጅዎን ጭንቅላት ለማስተካከል የሚረዳ ቆንጆ ትራስ
550 ብር
0913870090

@KiDu_W",2024-07-08 17:18:46+00:00,photos\@dubaiinaddis1_30148.jpg
1181,Dubai in Addis,@dubaiinaddis1,30147,"13 የጤና መጠበቂያዎችን የያዘ ኪት
1000 ብር
0913870090

@KiDu_W",2024-07-08 16:02:50+00:00,photos\@dubaiinaddis1_30147.jpg
1183,Dubai in Addis,@dubaiinaddis1,30145,"3 ፍሬ ሄድ ባንድ 
550 ብር
0913870090

@KiDu_W",2024-07-08 11:31:36+00:00,photos\@dubaiinaddis1_30145.jpg
1184,Dubai in Addis,@dubaiinaddis1,30144,"3 ፍሬ ሄድ ባንድ 
550 ብር
0913870090

@KiDu_W",2024-07-08 11:27:54+00:00,photos\@dubaiinaddis1_30144.jpg
1185,Dubai in Addis,@dubaiinaddis1,30143,"ሄድ ባንድ እና ካልሲ
500 ብር
0913870090

@KiDu_W",2024-07-08 11:23:41+00:00,photos\@dubaiinaddis1_30143.jpg
1186,Dubai in Addis,@dubaiinaddis1,30142,"ኳሊቲ 5 ፒስ
ሹራብ , ሱሪ , ኮፍያ , ጓንት  እና የለሀጭ 
ለስጦታም ሆነ ለራስዎ 
2000 ብር 
0913870090

@KiDu_W",2024-07-07 20:16:15+00:00,photos\@dubaiinaddis1_30142.jpg
1187,Dubai in Addis,@dubaiinaddis1,30141,"ኳሊቲ 5 ፒስ
ሹራብ , ሱሪ , ኮፍያ , ጓንት  እና የለሀጭ 
ለስጦታም ሆነ ለራስዎ 
2000 ብር 
0913870090

@KiDu_W",2024-07-07 20:16:00+00:00,photos\@dubaiinaddis1_30141.jpg
1188,Dubai in Addis,@dubaiinaddis1,30140,"ኳሊቲ 5 ፒስ
ሹራብ , ሱሪ , ኮፍያ , ጓንት  እና የለሀጭ 
ለስጦታም ሆነ ለራስዎ 
2000 ብር 
0913870090

@KiDu_W",2024-07-07 20:15:23+00:00,photos\@dubaiinaddis1_30140.jpg
1190,Dubai in Addis,@dubaiinaddis1,30138,"Swaddle የአራስ ልጆች መጠቅለያ
600 ብር
0913870090

@KiDu_W",2024-07-07 20:12:45+00:00,photos\@dubaiinaddis1_30138.jpg
1192,Dubai in Addis,@dubaiinaddis1,30136,"መጠቅለያ እና ኮፍያ
650 ብር
0913870090

@KiDu_W",2024-07-07 20:12:00+00:00,photos\@dubaiinaddis1_30136.jpg
1193,Dubai in Addis,@dubaiinaddis1,30135,"ፍላኔል( የአራስ ልጆች መቀበያ)
4 ፍሬ ( 1 እሽግ)
1000 ብር 
0913870090

@KiDu_W",2024-07-06 13:27:20+00:00,photos\@dubaiinaddis1_30135.jpg
1194,Dubai in Addis,@dubaiinaddis1,30134,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 13:26:15+00:00,photos\@dubaiinaddis1_30134.jpg
1195,Dubai in Addis,@dubaiinaddis1,30133,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 13:23:59+00:00,photos\@dubaiinaddis1_30133.jpg
1196,Dubai in Addis,@dubaiinaddis1,30132,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 13:22:32+00:00,photos\@dubaiinaddis1_30132.jpg
1197,Dubai in Addis,@dubaiinaddis1,30131,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:13:04+00:00,photos\@dubaiinaddis1_30131.jpg
1198,Dubai in Addis,@dubaiinaddis1,30130,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:11:53+00:00,photos\@dubaiinaddis1_30130.jpg
1199,Dubai in Addis,@dubaiinaddis1,30129,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:05:34+00:00,photos\@dubaiinaddis1_30129.jpg
1200,Dubai in Addis,@dubaiinaddis1,30128,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:04:01+00:00,photos\@dubaiinaddis1_30128.jpg
1201,Dubai in Addis,@dubaiinaddis1,30127,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:03:49+00:00,photos\@dubaiinaddis1_30127.jpg
1202,Dubai in Addis,@dubaiinaddis1,30126,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 12:00:26+00:00,photos\@dubaiinaddis1_30126.jpg
1203,Dubai in Addis,@dubaiinaddis1,30125,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 11:57:16+00:00,photos\@dubaiinaddis1_30125.jpg
1204,Dubai in Addis,@dubaiinaddis1,30124,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 11:57:09+00:00,photos\@dubaiinaddis1_30124.jpg
1205,Dubai in Addis,@dubaiinaddis1,30123,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 11:57:01+00:00,photos\@dubaiinaddis1_30123.jpg
1206,Dubai in Addis,@dubaiinaddis1,30122,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 11:56:52+00:00,photos\@dubaiinaddis1_30122.jpg
1207,Dubai in Addis,@dubaiinaddis1,30121,"3 ፍሬ  ጀምሱት
ከ0-3 ወር
2200 ብር

0913870090

@KiDu_W",2024-07-06 11:54:35+00:00,photos\@dubaiinaddis1_30121.jpg
1209,Dubai in Addis,@dubaiinaddis1,30118,"Made in Turkey ኳሊቲ 4 ፒስ የአራስ ልብስ
ኮፍያ ካልሲ  ሮምፐር እና ማቀፍያ 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
2200 ብር
0913870090

@KiDu_W",2024-07-04 14:54:52+00:00,photos\@dubaiinaddis1_30118.jpg
1215,Dubai in Addis,@dubaiinaddis1,30111,"Made in Turkey ኳሊቲ 4 ፒስ የአራስ ልብስ
ኮፍያ ካልሲ  ሮምፐር እና ማቀፍያ 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
2200 ብር
0913870090

@KiDu_W",2024-07-04 14:49:45+00:00,photos\@dubaiinaddis1_30111.jpg
1218,Dubai in Addis,@dubaiinaddis1,30108,"Made in Turkey ኳሊቲ 4 ፒስ የአራስ ልብስ
ኮፍያ ካልሲ  ሮምፐር እና ማቀፍያ 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
2200 ብር
0913870090

@KiDu_W",2024-07-04 14:48:48+00:00,photos\@dubaiinaddis1_30108.jpg
1221,Dubai in Addis,@dubaiinaddis1,30105,"Made in Turkey ኳሊቲ 4 ፒስ የአራስ ልብስ
ኮፍያ ካልሲ  ሮምፐር እና ማቀፍያ 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
2200 ብር
0913870090

@KiDu_W",2024-07-04 14:47:06+00:00,photos\@dubaiinaddis1_30105.jpg
1227,Dubai in Addis,@dubaiinaddis1,30099,"Made in Turkey ኳሊቲ 4 ፒስ የአራስ ልብስ
ኮፍያ ካልሲ  ሮምፐር እና ማቀፍያ 
ለፎቶ ማስነሻም ሆነ ለመዘነጫ
2200 ብር
0913870090

@KiDu_W",2024-07-04 14:42:14+00:00,photos\@dubaiinaddis1_30099.jpg
1229,Dubai in Addis,@dubaiinaddis1,30097,"ኳሊቲ 2 ፒስ
ቀሚስ እና  ቁምጣ
ከ3-6 ወር
1800 ብር
0913870090

@KiDu_W",2024-07-04 14:37:40+00:00,photos\@dubaiinaddis1_30097.jpg
1230,Dubai in Addis,@dubaiinaddis1,30096,"ኳሊቲ 2 ፒስ
ቀሚስ እና ቲሸርት
ከ9-12 ወር
2000 ብር
0913870090

@KiDu_W",2024-07-04 14:35:24+00:00,photos\@dubaiinaddis1_30096.jpg
1231,Dubai in Addis,@dubaiinaddis1,30095,"ኳሊቲ 2 ፒስ
ቀሚስ እና ቲሸርት
ከአራስ -3 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-07-04 14:33:40+00:00,photos\@dubaiinaddis1_30095.jpg
1232,Dubai in Addis,@dubaiinaddis1,30094,"ኳሊቲ 2 ፒስ
ቀሚስ እና ቲሸርት
ከአራስ -3 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-07-04 14:32:47+00:00,photos\@dubaiinaddis1_30094.jpg
1234,Dubai in Addis,@dubaiinaddis1,30092,"AVENT 6 ፍሬ  የሚታጠብ Breast pad( ለምታጠቡ እናቶች  በምትንቀሳቀሱበት ጊዜ ከጡት መያዣ ስር በማድረግ  እርጥበትን የሚመጥ ፓድ

900 ብር

0913870090

@KiDu_W",2024-07-03 17:36:57+00:00,photos\@dubaiinaddis1_30092.jpg
1236,Dubai in Addis,@dubaiinaddis1,30090,"ኳሊቲ  የአራስ ካልሲ
3ቱን 400 ብር 
0913870090

@KiDu_W",2024-07-03 15:30:38+00:00,photos\@dubaiinaddis1_30090.jpg
1237,Dubai in Addis,@dubaiinaddis1,30089,"ፍላኔል( የአራስ ልጆች መቀበያ)
4 ፍሬ ( 1 እሽግ)
1000 ብር 
0913870090

@KiDu_W",2024-07-03 15:24:40+00:00,photos\@dubaiinaddis1_30089.jpg
1238,Dubai in Addis,@dubaiinaddis1,30088,"ኳሊቲ  የአራስ ካልሲ
3ቱን 400 ብር 
0913870090

@KiDu_W",2024-07-03 15:20:30+00:00,photos\@dubaiinaddis1_30088.jpg
1240,Dubai in Addis,@dubaiinaddis1,30085,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ

ከ0-3 ወር

1250  ብር


0913870090


@KiDu_W",2024-07-02 15:16:53+00:00,photos\@dubaiinaddis1_30085.jpg
1242,Dubai in Addis,@dubaiinaddis1,30083,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ

ከ0-3 ወር

1250  ብር


0913870090


@KiDu_W",2024-07-02 15:16:36+00:00,photos\@dubaiinaddis1_30083.jpg
1244,Dubai in Addis,@dubaiinaddis1,30081,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ

ከ0-3 ወር

1250  ብር


0913870090


@KiDu_W",2024-07-02 15:15:37+00:00,photos\@dubaiinaddis1_30081.jpg
1246,Dubai in Addis,@dubaiinaddis1,30079,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ

ከ0-3 ወር

1250  ብር


0913870090


@KiDu_W",2024-07-02 15:10:04+00:00,photos\@dubaiinaddis1_30079.jpg
1247,Dubai in Addis,@dubaiinaddis1,30078,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:45:49+00:00,photos\@dubaiinaddis1_30078.jpg
1248,Dubai in Addis,@dubaiinaddis1,30077,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:44:30+00:00,photos\@dubaiinaddis1_30077.jpg
1249,Dubai in Addis,@dubaiinaddis1,30076,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:42:13+00:00,photos\@dubaiinaddis1_30076.jpg
1250,Dubai in Addis,@dubaiinaddis1,30075,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:41:22+00:00,photos\@dubaiinaddis1_30075.jpg
1251,Dubai in Addis,@dubaiinaddis1,30074,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:40:39+00:00,photos\@dubaiinaddis1_30074.jpg
1252,Dubai in Addis,@dubaiinaddis1,30073,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:39:51+00:00,photos\@dubaiinaddis1_30073.jpg
1253,Dubai in Addis,@dubaiinaddis1,30072,"5 ፍሬ 100% ኮተን ኮፍያ
ከ 6 ወር በላይ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:38:11+00:00,photos\@dubaiinaddis1_30072.jpg
1254,Dubai in Addis,@dubaiinaddis1,30071,"5 ፍሬ 100% ኮተን ኮፍያ
የአራስ ሳይዝ 
1000 ብር
0913870090

@KiDu_W",2024-07-02 11:37:27+00:00,photos\@dubaiinaddis1_30071.jpg
1256,Dubai in Addis,@dubaiinaddis1,30069,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3300  ብር

0913870090

@KiDu_W",2024-07-02 07:58:37+00:00,photos\@dubaiinaddis1_30069.jpg
